;0
Gladdon / Stinking Iris;1
China Jute;2
Round-leaved Crowfoot;1
Shining Crane's-bill;1
Yarrow / Milfoil;1
Mat-grass;2
Flax Darnel;2
Fox-and-cubs;1
Wall Cotoneaster;1
Cowbane;2
False Cleavers;1
Soft Rush;1
Saxifrage;1
Narrow-leaved Pepperwort;1
Branched Plantain;1
Marsh Willowherb;1
Oblong-leaved Sundew;1
Stag's-horn Clubmoss;1
Rough Bristol-grass;2
Water-plantain;2
Greater Bladderwort;1
Marsh St John's-wort;1
Basil;2
Mezereon;2
Hosta;1
Meadow Fescue;1
Summer Snowflake;1
Hairy Rupture-wort;1
Alpine Pennycress;1
Common Club-rush;1
Hybrid Sweet-grass;1
Upright Brome;1
Small Cudweed;1
Marsh Woundwort;1
Yellow-white Corydalis;1
Wild Asparagus;1
Silver + Downy Birch;1
Lamb's Lettuce, Cornsalad;1
Germander Speedwell;1
Spring Quillwort;1
Staghorn Sumac;1
Oxtongue Broomrape;1
Tall Melilot;1
Cockspur;2
Common Water-crowfoot;1
Dwarf Cornel;1
Nottingham Catchfly;1
Prostate Pigweed;1
Byzantine Meadow Saffron;1
Nightshade;1
Field Horsetail;1
Club Sedge;1
Tower Mustard;1
Siberian Saxifrage;1
Bladder-nut;1
Raspberry;1
Early Goldenrod;1
Willow;1
Annual Wall-rocket;1
Alpine Ragwort;1
Borage;2
Summer Cypress;2
Grooved Bramble;1
Naiad;2
Small-flowered Crane's-bill;1
Patience Dock;1
Hairy St John's-wort;1
Pignut;2
Day-lily;1
Thistle/Thistle;1
Ivy-leaved Duckweed;1
Rare Spring-sedge;1
Foxtail;1
Lousewort / Red-rattle;1
Hampshire-purslane;2
Narrow-leaved Vetch;1
Erect Pellitory-of-the-wall;1
Yellow Horned-poppy;1
Lady's Bedstraw;1
Narrow-leaved Bitter-cress;1
Wild Marjoram;1
Swedish white beam;1
Sumach;1
Sweet Scabious/White Top;1
Swine's Succory / Lamb's Succory;1
Bullace;1
St John's-wort;1
Dark-red Helleborine;1
Gorse;1
Broomrape;1
Greater Broomrape;1
Heath Rush;1
Sweet pepper;2
Cut-leaved Crane's-bill;1
Sweet-flag;2
Large Speedwell;1
Wheat x Rye;2
Allseed;2
Dog-rose;1
Yellow Star-thistle;1
Stiff Saltmarsh-grass;1
Bogbean;1
Garden Thyme;1
Monkey Orchid;1
Tasteless Water-pepper;1
Selfheal;2
Canadian Goldenrod;1
Dwarf Eelgrass;1
Greater Sea-spurrey;1
Wood Scabious;1
Butterbur;2
Knot Grass;1
Broad-leaved Spurge;1
Large Bitter-cress;1
Marsh Ragwort;1
Hawkweed Oxtongue;1
Star-of-Bethlehem;1
Yellow Oat-grass;1
Bird's-foot Clover;1
Thale Cress;2
Bog Stitchwort;1
Tawny Sedge;1
Wineberry;1
Lupin;1
Small Nightshade;1
Wall Speedwell;1
Lesser Tufted-sedge;1
Dogwood;1
Shoreweed;2
Common Star-of-Bethlehem;1
Cultivated Oat;2
Pyrimidal Bugle;1
Annual Pearlwort;1
Knawel;1
Barren-wort;2
Ash-leaved Maple / Box-elder;1
Small Flowered Winter-cress;1
Common Amaranth / Pigweed;1
False Oat-grass;2
Spring Cinquefoil;1
Cross Gentian;1
Barley;1
Horsemint;1
Hare's-ear;1
Field Wood;1
Hungarian Vetch;1
Crawford's Sedge;1
Broad-leaved Pondweed;1
Yellow-wort;2
Bearberry;2
Field Poppy;1
Blinks;2
Wood Bitter-cress / Wavy Bitter-cr.;1
Medlar;2
Common Dog-violet;1
Sand Cat's-tail;1
Spiked & Black-horned Rampion;1
Black Bent;1
Sow-thistle;1
Hedge Woundwort;1
Holme Willow;1
Spotted Dead-nettle;1
Hawk's-beard;2
Sprengel's Bramble;1
Chondrilla;2
Leafy Spurge;1
Common Twayblade;1
Upright Chickweed;2
Coralroot;1
May Lily;2
Spanish Catchfly;1
Common Laburnum;1
Spiny Cocklebur;1
Great Pignut;2
Early Crocus;1
Sickle Hare's-ear;1
Black Mustard;1
Sea Arrowgrass;1
Elm;1
Crab-grass / Hairy Finger-grass;1
Water fern;1
Hedge Mustard;1
Cat's Ears;1
Six-row Barley;1
Water-melon;2
Sharp Club-rush;1
Marrow / Ornamental Gourd;1
Carnation Sedge;1
Rigid Eyebright;1
Dwarf Thistle;1
Coral Necklace;2
Smooth Aster;1
Smoother Rupture-wort;1
Ash;2
Barberry;2
Divided Sedge;1
Water Figwort;1
American Speedwell;1
Perfoliate Pepperwort;1
Ground Ivy;2
Field Brome;1
False London-rocket;1
Bellflower;1
Three-lobed Crowfoot;1
Fennel-leaved Pondweed;1
Least Mallow;1
Bog Hair-grass;1
Common & Long-leaved Scurvygrass;1
Rough Marsh-mallow;1
Laburnum;1
American Elder;1
Lesser Dandelion;2
Flat-stemmend Clubmoss;1
Long-headed Poppy;2
Apple;2
Autumn Gentian;1
Prostrate Cinquefoil;1
White Amaranth / White Pigweed;1
Austrian Pine / Corsican Pine;1
Snake's Head / Fritillary;1
Large-flowered Hemp-nettle;1
Cornflower;1
Aspen;1
Grey Poplar;1
Starfruit;2
Common Bent;1
Colorado Spruce;1
Green Spleenwort;1
Early Spider Orchid;1
Hair-grass;2
Swamp Marguerite;1
Keel-fruited Cornsalad;1
Caraway;3
Hoary Cress;1
Hemp;2
Serrated Wintergreen;1
Annual Nettle;1
Garden Parsley;1
Lizard Orchid;2
Gromwell;1
Wild Onion;1
Bastard Cabbage;2
Short-tepalled Pigweed;1
Curled Dock;1
Northern Dock;1
Purple Willow;1
Hare's-tail;2
Scabious;2
Sea Bindweed;1
Western White Cedar;1
Tufted Milkwort;1
Water Lobelia;1
Endive;1
Pyramidal Hair-grass;1
Italian Rye-grass;1
Many-flowered Rose;1
Fingered Sedge;1
Small Water-pepper;2
Common Centaury;1
Michaelmas-daisy;1
Lawson Cypress;2
Scentless Mayweed;1
Large-leaved Aster;1
Horse-chestnut;2
Fennel;2
Sea Aster (fo. discoideus);1
Rock Stonecrop;1
Green Alkanet;2
Long-stalked Yellow-sedge;1
Daisy;2
Cultivated Flax;1
Giant Bellflower;1
Figwort;2
Sweet Alison;2
Meadow Crane's-bill;1
Pachysandra;2
Garden / Field Pea;1
Beet & Sea Beet;1
Fragant Orchid;2
Early Scurvygrass;1
Water Mint/Corn Mint;1
Western Red Cedar;1
Common Sorrel;1
American Wormwood;1
House-leek;2
Sandwort;2
Narrow-leaved Birdsfoot-trefoi;1
True Fox-sedge;1
Star-flowered Lily-of-the-Valley;2
Bulbous Buttercup;1
French Sorrel;1
Wild Angelica;1
Orange Foxtail;1
Reed Sweet-grass;2
Peppermint;1
Four-leaved all-seed;2
Water Fern;1
Mistletoe;2
Large-flowered Calamint;1
Black Nightshade;1
Orange Balsam;1
Wild Mignonette;1
European White Elm;1
Babington's Orache;1
Cut-leaved Bramble;1
Spruce;1
Field Pennycress;1
Slender Bedstraw;1
Soft Shield-fern;1
French Bean/Runner Bean;1
Hollyhock;2
Burnet-saxifrage;2
Spear Mint;1
Peach;1
Leek;1
Woodruff;1
Pimpernel;1
Slender Thistle;1
Sea Fern-grass;1
Greater Birdsfoot-trefoil;1
Fig-leaved Goosefoot;1
Oxtongue;1
Coltsfoot;2
Baneberry;1
Holly;2
Sea Beet;1
Cowslip;1
Plane;1
Round-leaved Sundew;1
Rat's-tail Fescue;1
Dune Pansey;1
Fly Honeysuckle;1
Labiate Family;1
Rough Meadow-grass;1
Common Fleabane;1
Proliferous Pink;2
Highbush Blueberry;1
Crested Buckler-fern;1
Pin Oak;1
Dandelion;1
Sharp-leaved Pondweed;1
Least Amaranth;1
Marsh Cinquefoil;1
Summer Savory;1
Hanging Golden Bell;1
Greater Stitchwort;1
Marsh Gentian;1
Beaked Hawk's-beard;1
PaleSt John's-wort;1
Saltmarsh Flat-sedge;1
Snall Melilot;1
Swine-cress;2
Caucasian Fir;1
Rough Clover;1
Scurvygrass;1
Heath Cudweed;1
Gold-of-pleasure;2
Round-headed Club-rush;1
Dog's Mercury;1
Willow-herb;1
Parsley-piert;2
Yellow Alkanet;1
Sea Knotgrass;1
Virginia Creeper;2
Wood Buttercup;1
Carrot Family;1
Water Whorl-grass;1
Cord-grass;1
Yellow-cress;1
Quillwort;2
Hemp Broomrape;1
Greater Knapweed;1
Common Whitlowgrass;1
Bluebell;1
Nettle-leaved Bellflower;1
Hoary Mustard;2
Dutch Elm;1
Common Marsh-bedstraw;1
Woolly Thistle;1
Male-fern / Buckler-fern;1
Sweet Violet;1
Lesser Spearwort;1
Large-flowered Bug Parsley;1
Dove's-foot Crane's-bill;1
Cabbage Thistle;1
Galingale;1
Fescue x Raigrass;1
Meadow Brome;1
Field Bindweed;1
Whorled Mint;1
Cranberry;1
Snowy Mespils;1
Spurge;1
Variegated Horsetail;1
Frosted Orache;1
Caraway-Milk Parsley;1
Hoary Ragwort;1
Wych Elm;1
Bayberry;1
Magnolia;1
Dog's Tooth Violet;2
Wood Avens;1
Early + Common Dog-violet;1
Smooth Meadow-grass;1
Wood Burdock;1
Winter Cherry;1
Common & Spiny Restharrow;1
Golden Saxifrage;1
Yellow Bartsia;2
Fringed Water-lily;2
Shallon;2
Bog Pondweed;1
Touch-me-not / Balsam;1
Squinancywort;2
Triangular Club-rush;1
Wall Lettuce;2
Narrow-leaved Water-dropwort;1
Baneberry / Herb Christopher;1
Lombardy Poplar;1
Bird's-foot;2
Various-leaved Water-starwort;1
Bur Chervil;1
Hogweed;1
Holly Fern;1
Intermediate Polypody;1
Lucerne;1
Savory;1
Bulrush;2
Cereals;1
Oriental Spruce;1
Early Sedge;1
Climbing Corydalis;2
Annual Gypsophila;1
Coralroot Orchid;2
Plantain;1
Sea Mouse-ear;1
Sea-holly;2
Pale Bladderwort;1
Wild Clary;1
Calamine Violet;1
Dead-nettle;1
Wild Parsnip;1
Wood Melick;1
Cow Parsnip / Hogweed;1
Water Soldier;2
Green Hellebore;1
Wood Millet;1
Green Bristol-grass;1
Summer Lady's-tresses;1
Bedstraw Broomrape;1
Pink Family;1
London-rocket;1
Forked Spleenwort;1
Chinese Mustard;1
Large Trefoil;1
Cottongrass;1
Alpine Enchanter's-nightshade;1
Perennial Rye-grass;2
Frogbit;2
Common Hemp-nettle;1
Tufted Vetch;1
Round-leaved Fluellen;1
Maidenhair Fern;2
Alsike Clover;1
Orache;1
River Water-crowfoot;1
Scaly Male-fern;1
White vine;1
Tobacco;1
Common Whitebeam;1
Jonquil;1
Agrimony;2
Bent Grass;2
Scarlet Pimpernel;2
Asparagus;2
Rampion;1
Purging Buckthorn;1
Venus's-looking-glass;2
Castor-oil-plant;2
Common Polypody;1
Dwarf Viper's-grass;1
Lesser love-grass;1
Bread Wheat;1
Common Fumitory;1
Yellow Broomrape;1
Poor Man's Pepperwort;1
Brown Galingale;1
Grape Hyacinth;1
Procumbent Pearlwort;1
Spear Thistle;1
Black-horned Rampion;1
Creeping Bellflower;1
Lilac;1
Corn Spurrey;2
Beaked Tasselweed;1
Grey Hair-grass;2
Radish;1
Fen Ragwort;1
Hedge Mustard / London-rocket;1
Hairy Tare;2
Fly Orchid;1
Moth Mullein;1
Eared Sallow;1
Purple-flowering Raspberry;1
Wood Calamint;1
Long-stalked Pondweed;1
Chickweed;1
Broad-leaved Willowherb;1
Anoda;1
Water-cress;1
Mallow;2
Iris / Flag;1
Broad-leaved Cutweed;1
Fringed Gentian;1
Clematis;1
Weld / Dyer's Rocket;1
Dwarf Rush;1
Canadian Pondweed;2
Yellow Water-lily;2
Melilot;1
Lesser Snapdragon;2
Toad Rush;1
Breckland Speedwell;1
Carthusian Pink;1
Deptford Pink;1
Castilian Bent;1
Curled Pondweed;1
Herb-Robert;1
Water Chestnut;2
Foxglove;2
Common Wintergreen;1
Hound's-tongue;2
Alkanet;2
Greater Water-parsnip;2
Gravel Fescue;1
Whorl Grass;1
Sheep's-bit;2
Common Purslane;1
Tall Pepperwort;1
Downy Oat-grass;1
Downy Hemp-nettle;2
Sweet Tobacco;1
Indian Tobacco;1
Hautbois Strawberry;1
Nine bark;2
Deutzia;1
Yellow-rattle;2
Wood Groundsel/Heather Groundsel;1
Hare's-foot Clover;1
Bristly Hawk's-beard;1
Spring-sedge;1
Yellow Pheasant's-eye;1
Blue Fleabane;1
Awlwort;2
Green Bristle-grass;1
Hairy Hawkbit;1
Canadian Rush;1
Monkey-flower / Musk;1
Sharped-leaved Fluellen;1
Orange Mullein;1
Knotted Hedge-parsley;1
Helleborine;2
Rivet Wheat;1
Jack Pine;1
Harebell;1
Wild Strawberry;1
Bilberry;2
Common Lilac;1
Bermuda-grass;2
Common Broomrape;1
Buck's-horn Plantain;1
Ivy;2
Stalked Orache;1
Common Sage;1
Fuzzy Deutzia;1
Meadow Vetchling;1
Shepherd's Cress;2
Broad-leaved Meadow-grass;1
Broad Blysmus;1
Oxford Ragwort;1
Lesser Water Fern;1
Crack Willow;1
Milk Vetch;1
Western Marsh-orchid;1
Juniper;2
Wood Speedwell;1
Primrose;1
Amphibious Bistort;1
Yellow Flag / Yellow Iris;1
Smallreed / Bushgrass;1
Male-fern;1
Black Spleenwort;1
Henbane;2
Small-leaved Elm;1
Wild Pansy;1
Hop Dodder;1
Hemp-nettle;1
False Thorow-wax;1
Black Currant;1
Mulberry;1
Dwarf Mouse-ear;1
Grape;1
Hop Trefoil;1
Water-lily;1
Bitter Vetchling;1
Pennywort;1
Hybrid Fescue;1
Mexican-tea;1
Beardgrass;1
Bug Orchid;1
Lyme-grass;2
Various-leaved Fescue;1
Sea Rush;1
Rhomboid-leaved Bellflower;1
Lesser Pondweed;1
Yellow Corydalis;1
Sweet Majoram;1
Annual Knawel;1
Love-in-a-mist;1
Hare's-ear Mustard;2
Broad Buckler-fern;1
Ox-eye Daisy;2
Marsh Spurge;1
Elm-leaved Spirea;1
Water-crowfoot;1
Sweet-grass/Flote-grass/Reedgrass;1
Spelt Wheat;1
Hairy Sedge/Greater Pond-sedge;1
Beech;2
Treacle Mustard;2
Red Millet / Smooth Finger-grass;1
Wild Madder;1
Greater Burdock;2
Currant / Gooseberry;1
Crane's-bill;1
Night-flowering Campion;1
Spindle;2
Winter Aconite;2
Strawberry-blite;1
Heather Bedstraw;1
Prickly Saltwort;1
Fathen Family;1
Onion;2
Common Vincetoxicum;1
Creeping Willow;1
Sedge Family;1
Austrian Pine;1
Ternate-leaved Cinquefoil;1
Perennial Cornflower;1
Small Scabious;1
Sticky Stork's-bill;1
Chamomile;1
Fine-leaved Sandwort;1
Cyperus Sedge;1
Wall-rue;1
Millets / Cockspur;1
White-flowered Buttercup;1
Dodder;1
Sea Aster;1
Darnel;1
Strapwort;2
Lesser Water-parsnip / Water Celery;1
Garden Chervil;1
Flattened Meadow-grass;1
Viper's-bugloss;2
Safflower;2
Eight-stamened Waterwort;1
Periwinkle;1
Blue-eyed Mary;2
Marsh Sow-thistle;1
Tartarine Lettuce;1
Jasmine;1
Sand Leek;1
Red-rose;1
Saint Lucie Cherry;1
White Ball Mustard;2
Lady Orchid;1
Prickly Lettuce;1
Common Toadflax;1
Dyer's Madder;1
Weld / Mignonette;1
Early Millet;1
Mountain Lungwort;1
Pale Toadflax;1
Buttonweed;2
Dog's-tail Grass;1
Garden Asparagus;1
Skullcap;2
Roman Coriander;1
Dusky Crane's-bill;1
Goosefoot;1
Traveller's-joy / Old Man's Beard;1
Hoary Cinquefoil;1
Black Poplar;1
Cypress Spurge;1
Bird's-nest Orchid;2
Ostrich Fern;2
Sea-buckthorn;2
Few-flowered Spike-rushe;1
Coneflower;2
White Poplar;1
Brown Beak-sedge;1
Marsh Violet;1
Pink;1
Wintergreen;1
St. Bernards Lily;2
Pepper Saxifrage;2
Germander;1
Moon Carrot;2
Water lettuce;1
Tufted Hair-grass;1
Aubretia;2
Mugwort;2
Crown Imperial;1
Soft-brome;1
Twayblade;1
Red-leaved Rose;1
Shield-fern;1
Silver Berry;1
Plum;2
Wild Fennel-flower;1
Garden Lupin;1
Wood-sedge;1
Marsh Lousewort;1
Garden Grape Hyacinth;1
Field Gentian;1
Quaking-grass Sedge;1
Sheep's-fescue;1
Hairy Rocket;2
Orchid;2
Opposite-leaved Golden Saxifrage;1
Cornsalad;1
Slender Hare's-ear;1
Wall Whitlowgrass;1
Pea;1
White Water-lily;1
Whorled Clary;1
Hairy Vetchling;1
Hornwort;1
Japanese Barberry;1
Candytuft;1
Common Comfrey;1
Broom;2
Waterwort;1
Flowering-rush;2
Dill;2
Prostrate Rocket;1
(Crested) Hair-grass;2
Oregon-grape;2
Lesser Chickweed;1
Silky-bent;1
Brooklime / Water / Marsh Speedwell;1
Marsh Pennywort;1
Wood Barley;2
Prostrate Toadflax;1
Mare's-tail;1
New Zealand Pigmyweed;1
White Mustard;1
Burnet Rose;1
Wood Meadow-grass;1
Sweet Cicely;2
Edible Cyperus;1
Great Duckweed;2
Wood Forget-me-not;1
Spike-rush;2
Hemlock;3
Cambridge Milk-parsley;2
Purple Mullein;1
Soft Hornwort;1
Spreading Hedge-parsley;1
Wood Anemone;1
Mountain Pine;1
Dark Mullein;1
Corn Sand Spurrey;1
Yellow Oat;1
Polychrome Spurge;1
Poppy;1
Hairy Yellow-vetch;1
Sand Couch-grass;1
Polycarpous Knawel;1
Rescue Brome;1
Common Burdock;2
Field Scabious;1
Rye-grass;1
Marsh Fern;2
Marsh Yellow-cress;2
Common Evening Primrose;1
Floating Water-plantain;2
Japanese Brome;1
Garden Pansy;1
Lettuce;1
Yellow-vetch;1
Labrador-tea;2
Rock-cress;1
Fescue;2
Rough Hawk's-beard;1
Amplexicaul Hawkweed;1
Bryony;1
Belgian Gagea;1
Dark Vincetoxicum;1
Annual-seablite;1
White Cornel;1
Woolly Burdock;1
Persicaria / Red Shank;1
Grass Vetchling;1
Long-stalked Crane's-bill;1
Large Thyme;1
Bracken;2
Small-white Orchis;2
Wild Basil;2
Various-leaved Pondweed;2
Narrow-leaved Ragwort;1
Comfrey;1
Dwarf Mallow;1
Creeping Goosefoot;1
Lesser Butterfly-orchid;1
American Willowherb;1
Corn Chamomile;1
Danewort/Dwarf Elder;1
Spring Heather;1
Bugloss;2
Common Sea-lavender;1
Fat Duckweed;1
Soapwort;2
Blunt-flowered Rush;1
Seakale;2
Meadow Thistle;1
Parsley Water-dropwort;1
Lesser Marshwort;1
Lesser Bulrush;2
American Fox-sedge;1
Eelgrass;1
Slender Sedge;1
Arrow-grass;1
Red Bartsia;2
Annual Mercury;1
Hyssop;2
Fine leaved Sheep's-fescue;1
Bearded Couch-grass;1
Poison-sumach;1
Few-leaved Hawkweed;1
Adder's Tongue;2
Sorbaria;2
Common Sallow;1
Grass-wrack Pondweed;1
Pearlwort;1
Spring Water-starwort;1
Common Cutweed;1
Rampion Bellflower;1
Duke of Argyll's Teaplant;2
Garden Angelica;1
Flixweed;2
Least Bur-reed;1
Small-flowered Catchfly;1
Lesser Calamint;1
Camomile;1
Marsh Thistle;1
Yellow Pimpernel;1
Austrian Yellow-cress;1
Bristle Club-rush;1
Umbellate Chickweed;1
Tuberous Pea;1
Perforate St John's-wort;1
Plumeless Thistle;1
Flat-stalked Pondweed;1
Petty Spurge;1
Polycnemum;1
Remote Sedge;1
Enchanter's-nightshade;2
Hybrid Marram;2
Royal Fern;2
Columbine;2
Sea Milkwort;2
Sloe / Plum / Cherry;1
Strawflower;1
Water Purslane;1
Sowbane;1
Cinnamom Rose;1
Norway Spruce;1
Cotton Thistle;1
Large-leaved Lime;1
Almond;1
Frog Rush;1
Common Osier;1
Ivy-leaved Speedwell;1
Wavy Hair-grass;1
Potato;1
French Figwort;1
Maize;2
Upright Yellow-sorrel;1
Scissile Bramble;1
Mexican Fleabane;1
Rough Cocklebur;1
Oak Fern;1
Cinquefoil;1
Polypody;1
Biting Stonecrop;1
Bitter Vetch / Ers;1
Hybrid Festulpia;1
Dewberry;1
Garden Rocket;2
Common Mallow;1
Penny-royal;1
Winter Cress;1
Lesser Trefoil;1
Cudweed;2
Cowherb;1
Hemp-agrimony;2
Large Pheasant's-eye;1
Spanish Scorzonera/Black Salsify;1
Common Meadow-rue;1
Corsican Pine;1
Corn Marigold;2
Blunt-leaved Pondweed;1
Unbranched Bur-reed/Least Bur-reed;1
Vetch / Tare;1
Corn Buttercup;1
Brickberry Cotoneaster;1
Teesdale Violet;1
Lime / Linden;1
Pine;1
Veitch's Silver Fir;1
Bird Cherry;1
Garden Candytuft;1
Forked Catchfly;1
Horned-poppy;1
Small Bur-parsley;1
Cow Basil;1
Long-spiked Glasswort;1
Eastern Hemlock;1
Tufted-sedge;1
Sharp-lobed Lady's-mantle;1
Californian Poppy;2
Breckland Thyme;1
Heath Speedwell;1
Hairlike Pondweed;1
Lesser Centaury;1
Crested Dog's-tail;1
Marsh Hawk's-beard;1
Prostrate Speedwell;1
Water Germander;1
Yellow Archangel;1
Eyebright/Bartsia;1
Cat's-tail / Timothy;1
Downy Birch;1
Nettle;1
Yellow Rhododendron;1
Early Sand-grass;2
Austrian Rocket;1
Catchfly;1
Common Mouse-ear;2
Fat-hen;1
Creeping Marshwort;1
Valerian;1
Touch-me-not Balsam;1
Maidenhair Spleenwort;1
Rue-leaved Saxifrage;1
Sharp-flowered Rush;1
Sweet Mock-Orange;1
Quaking Grass;2
Pastoral Lady's-mantle;1
Betony;1
Pond Water-crowfoot;1
Black Medick;1
Grey Tickseed;1
Einkorn;1
Canary Grass;2
Pale Day-lily;1
White Mullein;1
Corn Parsley;1
Chickpea;2
Fluellen;1
Meadow Clary;1
German Greenweed;1
Turkey Oak;1
Lime;1
Parrot Feather;1
Small-leaved Lime;1
Clustered Bellflower;1
(Dwarf) Scorzonera;1
Mountain Currant;1
Mercury;1
Sitka Spruce;1
Lentil;2
Bulbous Chervil;1
Ploughman's Spikenard;1
Water Chickweed;1
Pondweed;1
Loddon Pondweed;1
Narrow Small-reed;1
Wild Daffodil;1
Marsh Stitchwort;1
Virginia Stock;2
Large-flowered Vetch;1
Hare's-tail Cottongrass;1
Madwort;2
Large-fruited Prickly-sedge;1
Meadow Rue;1
Lesser Celandine;1
Grass Poly;1
Tamarisk;2
White Pine / Weymouth Pine;1
California Brome;1
Toadflax;1
Oriental Bladder-senna;1
Amaranth;1
Giant Knotweed;1
Grey Alder;1
Moschatel / Townhall Clock;1
Evening Primrose;1
Glaucous Bedstraw;1
Early Dog-violet;1
Blackberry / Bramble;1
Goldilocks;1
Small Cranberry;1
Fool's Watercress;1
Corydalis;2
Club-rush;1
Few-flowered Leek;1
Greater Tussock-sedge;1
Spring Speedwell;1
Tubular Water-dropwort;1
Knapweed Broomrape;1
Small Grape Hyacinth;1
Northern Pitch Pine;1
Burnet;1
Plantain-leaved Leopard's-bane;1
Rose;1
Sea Spurrey;1
Gale;1
Wormwood;1
Majoram;1
White Melilot;1
Pearlwort Spurrey;1
Soft-brome & Lesser Soft-brome;2
Ground-elder;2
Bastard Toadflax;2
Apple Rose;1
Pear;1
Smooth Brome;1
Anemone;1
Chives;1
Flote-grass/Floating Sweet-grass;1
Twinflower;2
Perennial Ragweed;1
Alternate-leaved Golden Saxifrage;1
Tulip;1
Sea Plantain;1
Peletier's Hawkweed;1
Snowdrop;1
Lesser Swine-cress;1
Love Lies Bleeding;1
Great Millet/Johnson Grass;1
